,eventDate,decimalLatitude,decimalLongitude,genus,species
251840,2016-01-31,55.72149,12.59228,Bucephala,Bucephala clangula
251841,2016-01-31,55.71038,12.51639,Anas,Anas platyrhynchos
251842,2016-01-31,54.75275,11.53412,Anser,Anser albifrons
251843,2016-02-01,56.21593,10.22449,Chroicocephalus,Chroicocephalus ridibundus
251844,1964-10-24,55.60817,12.47419,Turdus,Turdus merula
251845,2016-02-02,55.2348,9.8834,Bucephala,Bucephala clangula
251846,2016-01-31,54.86988,9.91496,Corvus,Corvus frugilegus
251847,2016-01-31,55.71351,12.4942,Corvus,Corvus cornix
251848,2004-03-31,55.97604,11.77679,Buteo,Buteo buteo
251849,2015-06-27,55.75157,12.53718,Bufo,Bufo bufo
251850,2016-02-04,55.90872,11.98039,Pyrrhula,Pyrrhula pyrrhula
251851,2016-02-05,55.88309,10.1319,Numenius,Numenius arquata
251852,2016-02-04,56.13211,10.13409,Chroicocephalus,Chroicocephalus ridibundus
251853,2016-02-05,56.27316,10.06518,Spinus,Spinus spinus
251854,2016-02-06,54.87734,9.42504,Fringilla,Fringilla coelebs
251855,2016-02-06,56.12746,12.31069,Phalacrocorax,Phalacrocorax carbo
251856,2025-04-01,55.61274,12.37731,Podiceps,Podiceps cristatus
251857,2025-04-01,56.14275,10.07385,Motacilla,Motacilla alba
251858,2025-04-01,54.63039,11.9587,Dendrocopos,Dendrocopos major
251859,2025-04-01,54.87874,10.04141,Emberiza,Emberiza citrinella
251860,2025-04-01,54.9645,9.36961,Fringilla,Fringilla coelebs
251861,2025-03-09,56.03946,9.69343,Regulus,Regulus regulus
251862,2025-04-01,55.85446,8.23863,Chroicocephalus,Chroicocephalus ridibundus
251863,2025-04-02,56.75255,8.46561,Troglodytes,Troglodytes troglodytes
251864,2025-04-01,55.03496,12.30287,Gavia,Gavia arctica
251865,2025-04-02,56.14275,10.07385,Passer,Passer domesticus
251866,2025-04-02,55.81284,9.02687,Motacilla,Motacilla alba
251867,2025-04-02,55.72761,12.18991,Panurus,Panurus biarmicus
251868,2025-04-02,55.13083,8.68573,Corvus,Corvus cornix
251869,2025-04-02,55.55633,11.28477,Sturnus,Sturnus vulgaris
251870,2025-04-02,55.92293,10.09833,Buteo,Buteo buteo
251871,2025-04-02,56.21593,10.22449,Chroicocephalus,Chroicocephalus ridibundus
251872,2025-04-02,55.80461,12.31437,Dendrocopos,Dendrocopos major
251873,2025-04-03,56.17782,10.19228,Fringilla,Fringilla montifringilla
251874,2025-04-03,56.14275,10.07385,Alcedo,Alcedo atthis
251875,2025-04-03,56.91219,9.1986,Phylloscopus,Phylloscopus collybita
251876,2025-04-03,55.64958,11.47628,Circus,Circus aeruginosus
251877,2025-04-03,56.90136,10.00042,Corvus,Corvus corax
251878,2025-04-03,55.64369,11.78651,Anas,Anas platyrhynchos
251879,2025-04-03,55.87831,10.12116,Linaria,Linaria cannabina
251880,2025-04-03,55.4991,12.20547,Emberiza,Emberiza schoeniclus
251881,2025-04-03,56.45099,9.59001,Buteo,Buteo buteo
251882,2025-04-02,55.72761,12.18991,Panurus,Panurus biarmicus
251883,2025-04-03,54.72206,10.69399,Clangula,Clangula hyemalis
251884,2025-04-04,55.6702,12.59398,Certhia,Certhia brachydactyla
251885,2025-04-04,55.88494,11.52739,Ardea,Ardea cinerea
251886,2025-04-04,56.05999,9.45159,Grus,Grus grus
251887,2025-04-04,54.84376,9.39197,Fringilla,Fringilla coelebs
251888,2024-02-20,56.05792,12.5369,Fulica,Fulica atra
251889,2024-02-21,55.44781,12.1972,Fringilla,Fringilla coelebs
251890,2024-02-20,55.4949,11.70224,Ardea,Ardea alba
251891,2024-02-21,55.78411,8.18503,Haliaeetus,Haliaeetus albicilla
251892,2024-02-23,55.23976,11.75407,Motacilla,Motacilla cinerea
251893,2024-03-02,55.87321,10.00094,Mergus,Mergus merganser
251894,2024-03-04,55.47559,11.38097,Coloeus,Coloeus monedula
251895,2024-03-04,55.49764,9.71074,Cyanistes,Cyanistes caeruleus
251896,2024-03-05,55.94942,9.08062,Milvus,Milvus migrans
251897,2024-03-06,55.28915,10.83327,Numenius,Numenius arquata
251898,2024-03-07,55.48289,9.0188,Sturnus,Sturnus vulgaris
251899,2024-03-07,55.59532,12.5745,Grus,Grus grus
251900,2024-03-07,54.84447,11.09726,Carduelis,Carduelis carduelis
251901,2024-03-07,55.64914,12.57383,Fringilla,Fringilla coelebs
251902,2024-03-08,57.74509,10.63559,Emberiza,Emberiza schoeniclus
251903,2024-03-09,55.90624,8.40937,Ardea,Ardea cinerea
251904,2006-08-27,55.29109,10.84232,Cygnus,Cygnus olor
251905,2006-08-26,56.61349,10.30319,Sterna,Sterna hirundo
251906,2006-06-16,56.41971,10.33159,Accipiter,Accipiter nisus
251907,2006-08-25,55.05254,12.27918,Calidris,Calidris alba
251908,2006-08-28,55.55865,8.07632,Stercorarius,Stercorarius parasiticus
251909,1981-06-14,55.56837,12.56758,Phylloscopus,Phylloscopus sibillatrix
251910,2006-08-06,56.03717,12.06208,Certhia,Certhia familiaris
251911,2006-08-30,55.53667,11.14903,Tringa,Tringa nebularia
251912,2006-08-31,56.86844,10.19406,Anas,Anas crecca
251913,2006-08-31,55.92843,10.70001,Somateria,Somateria mollissima
251914,2000-05-07,54.75316,11.53331,Anas,Anas crecca
251915,1996-08-08,55.58494,10.18329,Circus,Circus aeruginosus
251916,2006-09-02,55.72761,12.18991,Circus,Circus aeruginosus
251917,2006-09-03,55.367,11.11349,Charadrius,Charadrius hiaticula
251918,2006-09-03,54.89209,9.66319,Cygnus,Cygnus olor
251919,2006-09-01,55.36925,12.41563,Anas,Anas platyrhynchos
251920,2012-03-17,55.83068,10.53196,Chloris,Chloris chloris
251921,2012-03-18,56.14275,10.07385,Mergellus,Mergellus albellus
251922,2012-03-17,54.83547,11.14181,Carduelis,Carduelis carduelis
251923,2012-03-18,55.60817,12.47419,Haematopus,Haematopus ostralegus
251924,2012-03-19,55.93759,12.30237,Fringilla,Fringilla montifringilla
251925,2012-03-19,56.83904,10.27193,Bucephala,Bucephala clangula
251926,2012-03-20,55.02211,14.90463,Tadorna,Tadorna tadorna
251927,2012-03-21,55.02691,12.43956,Podiceps,Podiceps grisegena
251928,2012-03-21,55.75225,12.10994,Dendrocopos,Dendrocopos major
251929,2012-03-23,56.0573,12.5416,Aythya,Aythya fuligula
251930,2012-03-23,55.26103,11.26498,Aythya,Aythya fuligula
251931,2012-03-23,55.47768,9.13894,Streptopelia,Streptopelia decaocto
251932,2012-03-24,55.82342,12.4463,Dryobates,Dryobates minor
251933,2012-03-25,56.51039,10.8684,Gavia,Gavia stellata
251934,2012-03-25,57.1576,10.41448,Dendrocopos,Dendrocopos major
251935,2012-03-25,57.74509,10.63559,Accipiter,Accipiter nisus
251936,2022-11-13,55.55865,8.07632,Anser,Anser anser
251937,2022-11-13,55.92009,11.71437,Tachybaptus,Tachybaptus ruficollis
251938,2022-11-12,55.92918,9.20786,Pyrrhula,Pyrrhula pyrrhula
251939,2022-11-13,56.47011,9.8733,Anas,Anas crecca
251940,2022-11-14,55.59966,12.36437,Podiceps,Podiceps cristatus
251941,2022-11-15,55.95877,11.76491,Corvus,Corvus frugilegus
251942,2022-11-13,55.46294,10.63883,Accipiter,Accipiter nisus
251943,2022-10-08,54.72742,10.7089,Pluvialis,Pluvialis squatarola
251944,2022-11-17,54.55957,11.96971,Anas,Anas acuta
251945,2000-09-02,56.08455,10.23502,Motacilla,Motacilla cinerea
251946,2022-11-08,56.91688,10.23361,Anser,Anser albifrons
251947,2022-11-20,55.32785,10.52949,Phalacrocorax,Phalacrocorax carbo
251948,2022-11-20,55.95208,12.05977,Aegithalos,Aegithalos caudatus
251949,2022-11-18,56.36093,10.52441,Buteo,Buteo buteo
251950,2022-11-20,55.68953,11.10228,Buteo,Buteo buteo
251951,2022-11-20,55.72013,12.17285,Cygnus,Cygnus cygnus
251952,2026-02-07,55.70574,8.22876,Larus,Larus argentatus
251953,2026-02-08,57.5341,10.41693,Buteo,Buteo buteo
251954,2026-02-08,55.92918,9.20786,Spinus,Spinus spinus
251955,2026-02-08,55.98049,11.87597,Erithacus,Erithacus rubecula
251956,2026-02-09,55.9731,12.40632,Corvus,Corvus corax
251957,2026-02-09,56.01195,9.4841,Fringilla,Fringilla coelebs
251958,2001-09-20,55.73522,12.39063,Prunella,Prunella modularis
251959,2026-02-09,56.1422,8.96234,Columba,Columba palumbus
251960,2026-02-10,56.10445,10.23191,Turdus,Turdus merula
251961,2026-02-10,55.64325,12.06528,Anas,Anas crecca
251962,2026-02-10,54.91323,8.8559,Cygnus,Cygnus cygnus
251963,2026-02-10,55.71273,12.51392,Fringilla,Fringilla coelebs
251964,2026-02-10,55.8903,12.48862,Parus,Parus major
251965,2026-02-10,55.61129,12.19743,Cyanistes,Cyanistes caeruleus
251966,2026-02-11,56.33348,10.3296,Coloeus,Coloeus monedula
251967,2026-02-11,54.93399,8.6914,Turdus,Turdus pilaris
251968,2015-05-14,55.73546,11.68058,Haematopus,Haematopus ostralegus
251969,2015-05-14,55.58507,12.52259,Panurus,Panurus biarmicus
251970,2015-05-15,56.21593,10.22449,Larus,Larus canus
251971,2015-05-15,55.10237,10.08861,Parus,Parus major
251972,2015-05-11,57.75166,10.60397,Falco,Falco tinnunculus
251973,2015-05-15,56.83958,10.25256,Sylvia,Sylvia curruca
251974,2015-05-14,55.10737,14.94831,Ardea,Ardea cinerea
251975,2015-05-16,54.99047,12.52617,Gallinula,Gallinula chloropus
251976,2015-05-14,54.8938,9.36508,Streptopelia,Streptopelia decaocto
251977,2015-05-13,55.01815,8.93877,Tringa,Tringa nebularia
251978,2015-05-16,55.91859,8.50173,Emberiza,Emberiza schoeniclus
251979,2015-05-11,55.93496,8.42554,Linaria,Linaria cannabina
251980,2015-05-17,56.21593,10.22449,Pica,Pica pica
251981,2015-05-11,55.68545,12.31436,Accipiter,Accipiter nisus
251982,2015-05-17,55.4396,12.198,Sitta,Sitta europaea
251983,2015-05-17,55.93512,12.51478,Troglodytes,Troglodytes troglodytes
251984,2026-02-11,54.85651,11.27216,Corvus,Corvus cornix
251985,1991-08-10,55.3671,9.58254,Tringa,Tringa totanus
251986,2026-02-12,55.70705,12.47424,Coloeus,Coloeus monedula
251987,2001-09-25,55.44781,12.1972,Motacilla,Motacilla alba
251988,2001-09-29,55.44781,12.1972,Branta,Branta leucopsis
251989,2026-02-12,56.07542,12.3217,Asio,Asio flammeus
251990,2026-02-13,56.14012,10.14901,Pyrrhula,Pyrrhula pyrrhula
251991,2026-02-13,56.14012,10.14901,Certhia,Certhia brachydactyla
251992,2026-02-13,56.44553,9.61188,Fringilla,Fringilla coelebs
251993,2026-02-13,56.73659,8.23483,Mergus,Mergus merganser
251994,2026-02-13,55.71273,12.51392,Erithacus,Erithacus rubecula
251995,2026-02-14,55.95877,11.76491,Chloris,Chloris chloris
251996,2026-02-14,55.32087,8.79074,Turdus,Turdus merula
251997,2026-02-12,55.61123,11.9747,Poecile,Poecile palustris
251998,2026-02-14,55.70705,12.47424,Chroicocephalus,Chroicocephalus ridibundus
251999,2025-12-20,55.8872,9.81035,Ardea,Ardea alba
252000,2025-10-03,55.56112,12.5598,Cyanistes,Cyanistes caeruleus
252001,2025-10-02,56.21593,10.22449,Columba,Columba palumbus
252002,2025-09-29,55.29065,12.45185,Regulus,Regulus regulus
252003,2025-10-04,55.92009,11.71437,Circus,Circus cyaneus
252004,1968-04-15,55.60134,12.3712,Pica,Pica pica
252005,1984-10-20,56.52171,10.20499,Buteo,Buteo lagopus
252006,1968-04-18,55.60134,12.3712,Erithacus,Erithacus rubecula
252007,1968-04-20,55.65424,12.44261,Prunella,Prunella modularis
252008,1968-04-21,55.65424,12.44261,Regulus,Regulus regulus
252009,2025-10-05,55.43206,9.42824,Garrulus,Garrulus glandarius
252010,2025-10-03,55.77027,12.50384,Ardea,Ardea cinerea
252011,2025-10-03,54.72206,10.69399,Columba,Columba oenas
252012,2025-10-06,55.14271,8.48098,Charadrius,Charadrius hiaticula
252013,2025-10-06,56.12872,12.28601,Uria,Uria aalge
252014,2025-10-06,56.415,10.89153,Falco,Falco tinnunculus
252015,2025-10-05,55.61274,12.37731,Anas,Anas platyrhynchos
252016,2024-08-23,55.24444,11.24006,Corvus,Corvus cornix
252018,2024-07-20,54.95996,8.67148,Hirundo,Hirundo rustica
252019,2024-08-27,55.87815,9.87592,Buteo,Buteo buteo
252020,2024-08-27,55.90624,8.40937,Chlidonias,Chlidonias niger
252021,2024-08-28,55.97604,11.77679,Phasianus,Phasianus colchicus
252022,2024-08-28,56.21593,10.22449,Falco,Falco tinnunculus
252023,2024-08-29,56.15345,10.18803,Chroicocephalus,Chroicocephalus ridibundus
252024,2024-08-29,54.99645,10.52741,Tringa,Tringa nebularia
252025,2024-08-31,55.3624,11.10918,Tringa,Tringa nebularia
252026,2024-09-10,56.4425,10.96145,Pluvialis,Pluvialis apricaria
252027,2024-09-12,56.415,10.89153,Phylloscopus,Phylloscopus collybita
252028,2024-09-13,56.04766,9.43416,Turdus,Turdus merula
252029,2024-09-14,54.95219,12.5465,Saxicola,Saxicola rubetra
252030,2024-09-14,56.12692,9.92273,Buteo,Buteo buteo
252031,2024-09-15,55.77636,11.38206,Limosa,Limosa lapponica
252032,2025-10-06,55.16097,14.75804,Chroicocephalus,Chroicocephalus ridibundus
252033,2025-10-06,56.07491,12.33464,Circus,Circus macrourus
252034,2025-10-05,55.12002,14.977,Regulus,Regulus regulus
252035,2025-10-07,54.98978,15.07648,Milvus,Milvus milvus
252036,2025-10-07,55.55865,8.07632,Anthus,Anthus petrosus
252037,2025-10-07,57.74509,10.63559,Anthus,Anthus pratensis
252038,2025-10-08,56.415,10.89153,Turdus,Turdus merula
252039,2025-10-08,55.31869,10.20354,Fringilla,Fringilla montifringilla
252040,2025-10-08,55.66142,12.01235,Aythya,Aythya fuligula
252041,2025-10-08,55.95855,12.52823,Garrulus,Garrulus glandarius
252042,2025-10-08,56.07542,12.3217,Calidris,Calidris alpina
252043,2025-10-08,57.58476,9.94187,Chroicocephalus,Chroicocephalus ridibundus
252044,2025-10-09,56.01466,9.70316,Motacilla,Motacilla cinerea
252045,2025-10-09,55.28915,10.83327,Tringa,Tringa totanus
252046,2025-10-09,55.76097,12.38852,Spinus,Spinus spinus
252047,2025-10-09,54.9303,11.90351,Spatula,Spatula clypeata
252048,2024-09-15,55.61717,12.2732,Columba,Columba livia
252049,2024-09-11,57.54559,10.35043,Cyanistes,Cyanistes caeruleus
252050,2024-09-16,55.92009,11.71437,Branta,Branta canadensis
252051,1966-04-24,55.25652,12.37149,Tadorna,Tadorna tadorna
252052,2024-09-16,56.15345,10.18803,Turdus,Turdus merula
252053,2024-09-13,55.2811,12.4416,Erithacus,Erithacus rubecula
252054,2024-09-29,55.81085,12.38571,Lullula,Lullula arborea
252055,2024-09-30,55.95855,12.52823,Buteo,Buteo buteo
252056,2024-09-30,55.70174,9.5078,Mergus,Mergus merganser
252057,2024-10-01,55.55865,8.07632,Calidris,Calidris alpina
252058,2024-10-02,55.91348,11.6735,Columba,Columba palumbus
252059,2024-09-18,57.74509,10.63559,Anthus,Anthus pratensis
252060,2024-10-03,54.55957,11.96971,Somateria,Somateria mollissima
252061,2024-10-03,55.32373,15.18358,Phalacrocorax,Phalacrocorax carbo
252062,2024-10-04,54.55957,11.96971,Carduelis,Carduelis carduelis
252063,2024-10-04,54.58103,11.92202,Haliaeetus,Haliaeetus albicilla
252064,2005-04-11,55.65118,12.58469,Aythya,Aythya ferina
252065,2005-04-09,54.55957,11.96971,Corvus,Corvus corax
252066,2005-04-16,55.4991,12.20547,Recurvirostra,Recurvirostra avosetta
252067,2005-04-16,57.0855,10.02463,Tringa,Tringa totanus
252068,2005-04-17,55.87815,9.87592,Sylvia,Sylvia curruca
252069,2005-04-01,56.12632,12.26945,Numenius,Numenius arquata
252070,2005-04-18,55.9117,10.64217,Haematopus,Haematopus ostralegus
252071,2005-04-19,56.47136,9.84622,Dryocopus,Dryocopus martius
252072,2005-04-19,55.09951,15.00782,Emberiza,Emberiza schoeniclus
252073,2004-03-07,55.22971,11.28202,Haematopus,Haematopus ostralegus
252074,2005-02-09,55.96763,12.35662,Anas,Anas platyrhynchos
252075,2005-04-12,55.22971,11.28202,Haematopus,Haematopus ostralegus
252076,2005-04-21,54.98575,12.53048,Phoenicurus,Phoenicurus phoenicurus
252077,2005-04-23,56.50772,9.88688,Mareca,Mareca penelope
252078,2005-04-23,55.24041,12.34018,Phylloscopus,Phylloscopus collybita
252080,2005-04-23,54.79676,10.66486,Hirundo,Hirundo rustica
252081,2005-04-23,56.17618,8.53448,Sylvia,Sylvia curruca
252082,2005-04-20,56.12632,12.26945,Cygnus,Cygnus olor
252083,2005-04-24,55.27965,8.55921,Branta,Branta bernicla
252084,1994-02-19,56.70256,8.22487,Chroicocephalus,Chroicocephalus ridibundus
252085,1997-04-02,55.99645,12.25417,Podiceps,Podiceps cristatus
252086,1993-10-25,55.8497,10.1899,Fringilla,Fringilla montifringilla
252087,2005-04-26,55.60453,12.37554,Sterna,Sterna paradisaea
252088,2005-04-19,55.07546,8.65614,Emberiza,Emberiza calandra
252089,2005-04-26,57.04859,9.08802,Mareca,Mareca penelope
252090,2005-04-27,55.56549,11.1769,Parus,Parus major
252091,2005-04-27,55.09879,10.25231,Spatula,Spatula clypeata
252092,2005-04-02,54.9887,15.07298,Sturnus,Sturnus vulgaris
252093,1997-02-21,55.55865,8.07632,Rissa,Rissa tridactyla
252094,1997-04-21,55.55865,8.07632,Tadorna,Tadorna tadorna
252095,1997-08-08,55.55865,8.07632,Emberiza,Emberiza citrinella
252096,2002-04-14,55.93758,10.55127,Chloris,Chloris chloris
252097,2002-02-16,54.89201,9.82743,Chloris,Chloris chloris
252098,2002-04-14,56.8393,9.82374,Certhia,Certhia familiaris
252099,2002-12-18,55.46718,8.37673,Pluvialis,Pluvialis apricaria
252100,2002-10-05,55.44952,8.34225,Calidris,Calidris canutus
252101,2001-01-11,54.90093,8.75372,Buteo,Buteo buteo
252102,2002-10-14,55.34448,8.47128,Carduelis,Carduelis carduelis
252103,2002-12-20,54.7932,11.0513,Sturnus,Sturnus vulgaris
252104,2001-07-19,55.57587,11.29054,Tringa,Tringa nebularia
252105,2001-08-19,54.85802,9.66466,Phoenicurus,Phoenicurus ochruros
252106,2002-12-27,55.35188,8.85759,Carduelis,Carduelis carduelis
252107,2001-03-06,54.90984,8.87634,Falco,Falco tinnunculus
252108,2002-08-03,55.43885,8.42024,Tringa,Tringa totanus
252109,2002-12-29,55.1545,12.09852,Loxia,Loxia curvirostra
252110,2002-12-29,55.4991,12.20547,Bucephala,Bucephala clangula
252111,2002-04-02,56.546,8.76049,Anas,Anas crecca
252112,2024-12-28,55.85446,8.23863,Branta,Branta leucopsis
252113,2024-12-27,55.33793,11.60327,Buteo,Buteo buteo
252114,1986-03-22,55.7743,12.35274,Alauda,Alauda arvensis
252115,2024-12-30,55.55697,11.36996,Milvus,Milvus milvus
252116,2024-12-30,55.71351,12.4942,Phalacrocorax,Phalacrocorax carbo
252117,2024-12-31,55.32194,8.97135,Circus,Circus cyaneus
252118,2025-01-01,56.34742,9.34265,Cygnus,Cygnus cygnus
252119,2025-01-01,56.9216,10.19868,Anser,Anser serrirostris
252120,2025-01-02,55.46211,11.7945,Streptopelia,Streptopelia decaocto
252121,2025-01-05,55.81417,12.31645,Corvus,Corvus frugilegus
252122,2025-01-05,56.45839,9.63713,Fringilla,Fringilla montifringilla
252123,2018-07-03,55.55865,8.07632,Parus,Parus major
252124,2025-01-05,55.23635,9.44826,Podiceps,Podiceps cristatus
252125,1984-04-20,55.83716,10.02169,Bucephala,Bucephala clangula
252126,1984-05-07,55.87815,9.87592,Ardea,Ardea cinerea
252127,2025-01-06,55.47044,12.19702,Phalacrocorax,Phalacrocorax carbo
252128,2023-08-20,56.12772,10.16305,Apus,Apus apus
252129,2023-08-20,55.61274,12.37731,Spatula,Spatula clypeata
252130,2023-08-21,55.88494,11.52739,Hirundo,Hirundo rustica
252131,2023-08-21,55.86917,12.41721,Columba,Columba palumbus
252132,2023-08-21,56.76484,8.56115,Pluvialis,Pluvialis apricaria
252133,2023-08-21,54.84486,11.11163,Parus,Parus major
252134,2023-08-21,55.60415,8.90232,Pandion,Pandion haliaetus
252135,2023-08-21,55.20867,14.97409,Corvus,Corvus frugilegus
252136,2023-08-22,55.6594,12.52993,Hirundo,Hirundo rustica
252137,2023-08-22,56.03479,9.07859,Spinus,Spinus spinus
252138,2023-08-22,56.4563,9.98329,Calidris,Calidris pugnax
252139,2023-08-16,56.45099,9.59001,Fulica,Fulica atra
252140,2023-08-23,55.5061,11.68349,Anser,Anser anser
252141,2023-08-23,56.05141,8.09495,Podiceps,Podiceps grisegena
252142,2023-08-23,55.7318,12.50668,Pyrrhula,Pyrrhula pyrrhula
252143,2023-08-23,54.79676,10.66486,Troglodytes,Troglodytes troglodytes
252144,2024-02-21,56.21593,10.22449,Sturnus,Sturnus vulgaris
252145,2024-02-22,55.08856,9.73809,Gavia,Gavia arctica
252146,2024-02-22,55.79472,12.13128,Larus,Larus canus
252147,2024-02-22,55.58609,11.75188,Anser,Anser albifrons
252148,2024-02-21,56.64055,9.73533,Cygnus,Cygnus cygnus
252149,2024-02-22,54.95713,10.6913,Tadorna,Tadorna tadorna
252150,2024-02-23,56.27316,10.06518,Sitta,Sitta europaea
252151,2024-02-24,56.51619,10.38969,Cyanistes,Cyanistes caeruleus
252152,2024-02-24,55.81417,12.31645,Fringilla,Fringilla coelebs
252153,2024-02-24,55.75464,12.40329,Anas,Anas platyrhynchos
252154,2024-02-24,56.35913,8.5463,Cyanistes,Cyanistes caeruleus
252155,2024-02-24,55.74857,12.53404,Anas,Anas platyrhynchos
252156,2024-02-24,55.4991,12.20547,Phalacrocorax,Phalacrocorax carbo
252157,2024-02-24,55.20066,11.30285,Anser,Anser anser
252158,2024-02-24,56.69593,9.4594,Mareca,Mareca penelope
252159,2024-02-24,57.43869,10.46719,Dendrocopos,Dendrocopos major
252160,2023-11-12,55.059,10.66052,Bombycilla,Bombycilla garrulus
252161,2023-11-11,55.735,12.56452,Bombycilla,Bombycilla garrulus
252162,2023-11-13,54.95123,10.75797,Streptopelia,Streptopelia decaocto
252163,2023-11-13,55.12335,8.66833,Calidris,Calidris alpina
252164,2023-11-13,55.10546,8.68776,Corvus,Corvus corax
252165,2023-11-13,55.44781,12.1972,Chroicocephalus,Chroicocephalus ridibundus
252166,2023-11-12,55.51375,11.68263,Phalacrocorax,Phalacrocorax carbo
252167,2023-11-13,54.95048,10.57,Larus,Larus marinus
252168,1995-01-14,55.46667,12.14307,Erithacus,Erithacus rubecula
252169,2023-11-14,57.75166,10.60397,Rissa,Rissa tridactyla
252170,2023-11-14,55.7023,12.56749,Ardea,Ardea cinerea
252171,2023-11-14,55.86917,12.41721,Larus,Larus canus
252172,2018-07-31,54.55957,11.96971,Phylloscopus,Phylloscopus trochilus
252173,2023-11-15,55.41459,11.56654,Corvus,Corvus frugilegus
252174,2018-08-07,54.55957,11.96971,Sylvia,Sylvia curruca
252175,2023-11-15,55.12423,12.12636,Milvus,Milvus milvus
252176,2025-11-05,56.44553,9.61188,Parus,Parus major
252177,2025-11-07,55.97698,11.85964,Accipiter,Accipiter nisus
252178,2025-11-07,55.59857,11.32465,Ardea,Ardea cinerea
252179,2025-11-07,55.57397,12.26392,Branta,Branta leucopsis
252180,2025-11-07,56.14,10.05824,Plegadis,Plegadis falcinellus
252181,2025-11-08,55.59205,12.53807,Ardea,Ardea alba
252182,2025-11-08,54.97741,12.27361,Bombycilla,Bombycilla garrulus
252183,2025-11-08,55.92649,12.49926,Chloris,Chloris chloris
252184,2025-11-08,55.7023,12.56749,Certhia,Certhia brachydactyla
252185,2025-11-09,55.456,12.19551,Motacilla,Motacilla cinerea
252186,2025-11-09,57.74509,10.63559,Hydrocoloeus,Hydrocoloeus minutus
252187,2025-11-10,56.02677,12.35682,Aegithalos,Aegithalos caudatus
252188,2025-11-10,54.93666,8.66157,Branta,Branta leucopsis
252189,2025-11-10,56.45101,10.95286,Circus,Circus cyaneus
252190,2025-11-10,56.23721,8.15529,Branta,Branta leucopsis
252191,2025-11-10,54.62422,11.44434,Spinus,Spinus spinus
252192,2023-08-22,56.98853,10.18185,Actitis,Actitis hypoleucos
252193,2023-08-16,56.36612,10.58774,Pernis,Pernis apivorus
252194,2023-08-22,57.47064,10.46973,Corvus,Corvus frugilegus
252195,2023-08-23,54.63598,11.48697,Oenanthe,Oenanthe oenanthe
252196,2023-08-23,54.88338,9.6669,Cygnus,Cygnus olor
252197,2023-08-23,55.51205,9.86378,Larus,Larus canus
252198,2023-08-23,57.74509,10.63559,Thalasseus,Thalasseus sandvicensis
252199,2023-08-23,55.46939,10.46321,Mareca,Mareca strepera
252200,2023-08-24,55.97604,11.77679,Passer,Passer montanus
252201,2023-08-22,56.47011,9.8733,Hirundo,Hirundo rustica
252202,2023-08-24,56.03196,9.77761,Bucephala,Bucephala clangula
252203,2023-08-24,54.72206,10.69399,Thalasseus,Thalasseus sandvicensis
252204,2023-08-25,55.10546,8.68776,Chroicocephalus,Chroicocephalus ridibundus
252205,2023-08-25,56.13989,10.13843,Fringilla,Fringilla coelebs
252206,2023-08-26,55.4991,12.20547,Sylvia,Sylvia curruca
252207,2023-08-26,56.75578,8.24521,Circus,Circus aeruginosus
252208,2023-11-15,55.15165,14.70782,Anas,Anas platyrhynchos
252209,2023-11-15,54.81908,11.15902,Erithacus,Erithacus rubecula
252210,2021-08-06,55.96292,12.2594,Falco,Falco tinnunculus
252211,2023-11-16,55.17321,8.68839,Mareca,Mareca penelope
252212,2023-11-16,55.66227,12.26676,Falco,Falco tinnunculus
252213,1995-01-27,55.7176,12.50879,Buteo,Buteo buteo
252214,2023-11-16,54.55957,11.96971,Acanthis,Acanthis flammea
252215,2021-07-30,56.02107,11.99498,Numenius,Numenius arquata
252216,2023-11-16,55.02635,15.12148,Phalacrocorax,Phalacrocorax carbo
252217,2023-11-17,55.7743,12.35274,Aegithalos,Aegithalos caudatus
252218,2023-11-17,55.059,10.66052,Anas,Anas platyrhynchos
252219,2023-11-17,55.96132,10.16061,Larus,Larus argentatus
252220,2023-11-18,56.48453,9.83247,Circus,Circus cyaneus
252221,2023-11-18,55.9136,9.14839,Cygnus,Cygnus cygnus
252222,2023-11-17,55.60934,12.38731,Turdus,Turdus merula
252223,2023-11-18,54.95123,10.75797,Corvus,Corvus cornix
252224,2024-04-11,55.6899,12.58051,Accipiter,Accipiter nisus
252225,2008-11-08,55.29065,12.45185,Acanthis,Acanthis flammea
252226,2024-04-12,56.31663,8.85368,Turdus,Turdus merula
252228,2024-04-12,55.82344,12.26656,Phasianus,Phasianus colchicus
252229,2024-04-13,55.92918,9.20786,Accipiter,Accipiter nisus
252230,2024-04-13,56.01466,9.70316,Corvus,Corvus corax
252231,2024-04-13,55.85446,8.23863,Troglodytes,Troglodytes troglodytes
252232,2024-04-13,56.53455,9.38031,Chroicocephalus,Chroicocephalus ridibundus
252233,2024-04-13,55.68997,8.17078,Regulus,Regulus regulus
252234,2024-04-13,54.64488,11.94047,Anser,Anser albifrons
252235,2024-04-13,55.64965,12.15739,Gallinula,Gallinula chloropus
252236,2024-04-13,57.58181,10.23037,Lullula,Lullula arborea
252237,2024-04-14,55.15976,10.36081,Falco,Falco tinnunculus
252238,2024-04-14,56.03983,9.45108,Corvus,Corvus cornix
252239,2024-04-14,55.87984,12.37694,Regulus,Regulus ignicapilla
252240,2015-02-01,55.80419,12.36494,Bucephala,Bucephala clangula
252241,1989-05-24,56.12632,12.26945,Chloris,Chloris chloris
